accommodates,bedrooms,beds,bathrooms,longitude,neighbourhood_cleansed,room_type,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,nb_amenities,people_per_bedroom,amenities_per_person
2.0,1.0,1.0,1.0,-122.28466836728953,15.0,1.0,10.0,10.0,87.0,9.0,9.0,6.0,1.0,0.0
2.0,1.0,1.0,1.0,-122.31654111400472,14.0,1.0,1.0,7.0,100.0,10.0,10.0,18.0,1.0,18.0
4.0,1.0,2.0,1.0,-122.3089054659442,8.0,1.0,10.0,10.0,84.0,9.0,9.0,9.0,2.0,20.0
4.0,1.0,1.0,1.0,-122.32271145764996,14.0,0.0,10.0,10.0,95.0,9.0,10.0,9.0,2.0,20.0
2.0,1.0,1.0,1.5,-122.32578846058836,14.0,1.0,10.0,10.0,94.0,9.0,10.0,1.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.30382586710142,15.0,1.0,0.0,8.0,96.0,10.0,10.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.3735258680269,15.0,1.0,0.0,8.0,96.0,10.0,10.0,12.0,1.0,12.0
2.0,0.0,1.0,1.0,-122.37606687319268,15.0,0.0,10.0,10.0,91.0,9.0,9.0,7.0,2.0,2.0
1.0,1.0,1.0,1.0,-122.3874740207102,15.0,0.0,0.0,8.0,96.0,10.0,10.0,12.0,0.5,18.0
2.0,0.0,1.0,1.0,-122.32951794696018,7.0,0.0,10.0,10.0,94.0,10.0,9.0,7.0,2.0,2.0
2.0,1.0,1.0,1.0,-122.280113188587,15.0,0.0,10.0,10.0,94.0,10.0,10.0,13.0,1.0,13.0
1.0,1.0,1.0,0.5,-122.32176005478334,14.0,2.0,10.0,3.0,91.0,7.0,10.0,7.0,0.5,10.0
3.0,1.0,2.0,1.5,-122.36044969320191,15.0,0.0,10.0,10.0,98.0,10.0,10.0,15.0,1.5,20.0
2.0,0.0,1.0,1.0,-122.32344377784072,14.0,0.0,5.0,10.0,93.0,9.0,10.0,19.0,2.0,19.0
2.0,1.0,1.0,1.0,-122.28512059592816,15.0,1.0,10.0,10.0,94.0,10.0,8.0,15.0,1.0,15.0
4.0,1.0,1.0,1.0,-122.3812426518729,0.0,0.0,10.0,10.0,95.0,9.0,10.0,14.0,2.0,6.0
3.0,1.0,1.0,1.0,-122.3480628825807,7.0,0.0,7.0,10.0,100.0,10.0,10.0,23.0,1.5,20.0
4.0,1.0,2.0,1.0,-122.35675215495829,6.0,0.0,10.0,10.0,96.0,10.0,10.0,14.0,2.0,6.0
5.0,1.0,1.0,1.0,-122.30672066700804,8.0,0.0,10.0,10.0,97.0,10.0,9.0,20.0,2.5,8.0
2.0,1.0,1.0,1.0,-122.32175366243024,3.0,1.0,10.0,10.0,96.0,10.0,10.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.34515729316188,6.0,1.0,10.0,10.0,89.0,9.0,9.0,12.0,1.0,12.0
2.0,0.0,1.0,1.0,-122.32353615370002,14.0,0.0,10.0,10.0,88.0,9.0,9.0,13.0,2.0,13.0
4.0,2.0,2.0,1.0,-122.32332152102768,15.0,0.0,8.0,10.0,100.0,10.0,9.0,12.0,1.3333333333333333,3.0
5.0,1.0,2.0,2.0,-122.34781867241936,6.0,0.0,0.0,8.0,96.0,10.0,10.0,10.0,2.5,20.0
6.0,2.0,2.0,2.5,-122.40230291335192,15.0,0.0,0.0,8.0,96.0,10.0,10.0,16.0,2.0,20.0
2.0,1.0,2.0,2.0,-122.31526086941793,15.0,1.0,1.0,10.0,100.0,10.0,10.0,18.0,1.0,18.0
2.0,2.0,2.0,1.0,-122.31356599400932,12.0,0.0,1.0,10.0,96.0,10.0,10.0,3.0,0.6666666666666666,20.0
4.0,1.0,2.0,1.0,-122.30654707380069,11.0,0.0,9.0,10.0,94.0,10.0,10.0,12.0,2.0,3.0
2.0,1.0,1.0,1.0,-122.2614845108972,15.0,1.0,3.0,10.0,98.0,10.0,9.0,13.0,1.0,13.0
4.0,1.0,2.0,1.0,-122.31772664158956,14.0,1.0,10.0,10.0,80.0,8.0,9.0,8.0,2.0,20.0
6.0,2.0,3.0,1.0,-122.32460765065125,14.0,0.0,5.0,10.0,80.0,8.0,10.0,27.0,2.0,20.0
2.0,1.0,1.0,3.0,-122.31779872417488,15.0,1.0,10.0,10.0,90.0,9.0,9.0,13.0,1.0,13.0
6.0,3.0,3.0,2.0,-122.2987894334239,15.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,1.5,0.0
8.0,3.0,4.0,1.5,-122.36404939345935,5.0,0.0,10.0,10.0,98.0,10.0,9.0,10.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.37472581108145,15.0,1.0,10.0,10.0,95.0,10.0,9.0,6.0,1.0,0.0
2.0,0.0,1.0,1.0,-122.30413371806502,15.0,0.0,10.0,10.0,98.0,10.0,9.0,16.0,2.0,16.0
2.0,1.0,1.0,1.0,-122.32412893406638,14.0,1.0,10.0,10.0,93.0,9.0,10.0,12.0,1.0,12.0
6.0,2.0,4.0,2.0,-122.34826281247996,7.0,0.0,6.0,10.0,95.0,10.0,10.0,21.0,2.0,7.0
4.0,1.0,1.0,1.0,-122.31369043358384,12.0,0.0,10.0,10.0,82.0,8.0,9.0,9.0,2.0,20.0
4.0,2.0,2.0,1.0,-122.34218739501554,15.0,0.0,10.0,10.0,94.0,10.0,10.0,15.0,1.3333333333333333,7.0
3.0,0.0,1.0,1.0,-122.31717902032374,14.0,0.0,8.0,10.0,100.0,9.0,10.0,10.0,3.0,20.0
2.0,0.0,1.0,1.0,-122.30757135721352,9.0,0.0,10.0,10.0,94.0,10.0,9.0,14.0,2.0,14.0
3.0,1.0,2.0,1.0,-122.37423278945565,15.0,1.0,9.0,10.0,97.0,10.0,10.0,10.0,1.5,20.0
4.0,1.0,1.0,1.0,-122.35644791543125,5.0,0.0,0.0,8.0,96.0,10.0,10.0,17.0,2.0,9.0
2.0,1.0,1.0,1.0,-122.3771697402237,15.0,0.0,5.0,10.0,93.0,10.0,9.0,25.0,1.0,20.0
2.0,0.0,2.0,1.0,-122.39580771833316,15.0,0.0,10.0,10.0,100.0,10.0,10.0,16.0,2.0,16.0
4.0,2.0,2.0,1.0,-122.30916458247096,11.0,0.0,0.0,8.0,96.0,10.0,10.0,9.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.33469727000067,7.0,0.0,0.0,8.0,96.0,10.0,10.0,23.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.31547306553668,14.0,0.0,4.0,10.0,100.0,10.0,10.0,8.0,1.0,5.0
8.0,3.0,5.0,2.0,-122.313342991691,11.0,0.0,10.0,10.0,99.0,10.0,10.0,17.0,2.0,20.0
2.0,0.0,1.0,1.0,-122.32385000276804,14.0,0.0,6.0,10.0,100.0,10.0,10.0,3.0,2.0,20.0
1.0,1.0,1.0,1.0,-122.3306847925706,13.0,2.0,4.0,10.0,90.0,8.0,10.0,11.0,0.5,20.0
5.0,3.0,4.0,2.0,-122.35136101603464,4.0,0.0,1.0,6.0,80.0,8.0,10.0,19.0,1.25,20.0
4.0,1.0,1.0,1.0,-122.32763885247316,15.0,0.0,10.0,10.0,99.0,10.0,9.0,23.0,2.0,20.0
3.0,1.0,1.0,2.0,-122.31255337250228,8.0,1.0,10.0,10.0,95.0,10.0,10.0,11.0,1.5,20.0
4.0,1.0,1.0,1.0,-122.32398538651148,14.0,0.0,10.0,10.0,94.0,10.0,10.0,9.0,2.0,20.0
2.0,1.0,1.0,1.5,-122.34502206933224,2.0,0.0,10.0,10.0,96.0,10.0,10.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.31416139403603,8.0,1.0,10.0,10.0,99.0,10.0,10.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.3569294778204,6.0,1.0,10.0,10.0,91.0,10.0,9.0,13.0,1.0,13.0
2.0,1.0,1.0,1.0,-122.35811987389944,6.0,0.0,1.0,10.0,100.0,10.0,10.0,16.0,1.0,16.0
2.0,1.0,1.0,0.5,-122.30432115014952,9.0,0.0,2.0,10.0,92.0,9.0,10.0,12.0,1.0,12.0
3.0,0.0,2.0,1.0,-122.28949875990207,15.0,0.0,6.0,10.0,85.0,9.0,8.0,11.0,3.0,20.0
2.0,1.0,1.0,1.0,-122.3071289967336,8.0,1.0,10.0,10.0,99.0,10.0,9.0,15.0,1.0,15.0
3.0,1.0,1.0,1.0,-122.3372046750729,15.0,0.0,10.0,10.0,98.0,10.0,10.0,25.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.32617222874065,15.0,0.0,8.0,10.0,100.0,10.0,10.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.36603453915852,15.0,1.0,9.0,10.0,100.0,10.0,10.0,18.0,1.0,18.0
2.0,1.0,1.0,1.0,-122.33622518099068,13.0,1.0,10.0,10.0,97.0,9.0,10.0,16.0,1.0,16.0
2.0,1.0,1.0,1.0,-122.39320339501126,15.0,1.0,10.0,10.0,97.0,10.0,10.0,18.0,1.0,18.0
3.0,1.0,1.0,1.0,-122.38249363713304,15.0,1.0,10.0,10.0,96.0,10.0,10.0,13.0,1.5,20.0
4.0,2.0,3.0,1.0,-122.37317075183506,15.0,0.0,10.0,10.0,98.0,10.0,10.0,17.0,1.3333333333333333,9.0
2.0,1.0,1.0,1.0,-122.34320528340236,4.0,1.0,10.0,10.0,98.0,10.0,10.0,19.0,1.0,19.0
6.0,5.0,5.0,3.0,-122.26271095004584,15.0,0.0,0.0,8.0,96.0,10.0,10.0,20.0,1.0,20.0
2.0,1.0,1.0,2.0,-122.29431480136977,15.0,1.0,10.0,10.0,91.0,9.0,9.0,11.0,1.0,11.0
2.0,0.0,1.0,1.0,-122.3259250498193,14.0,0.0,9.0,10.0,94.0,9.0,10.0,8.0,2.0,5.0
10.0,2.0,8.0,2.5,-122.30717311847032,8.0,0.0,10.0,10.0,96.0,10.0,9.0,18.0,3.333333333333333,20.0
3.0,1.0,1.0,1.0,-122.31434526003112,8.0,0.0,10.0,10.0,93.0,9.0,10.0,12.0,1.5,7.0
2.0,1.0,1.0,1.0,-122.31679834604866,12.0,1.0,10.0,10.0,94.0,9.0,10.0,5.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.33596188370134,13.0,0.0,10.0,10.0,100.0,10.0,10.0,18.0,1.0,18.0
2.0,1.0,1.0,1.0,-122.3399708450672,13.0,0.0,1.0,10.0,80.0,8.0,10.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.36081167446434,15.0,0.0,10.0,10.0,94.0,10.0,10.0,16.0,1.0,16.0
4.0,1.0,2.0,1.0,-122.34512962576213,2.0,0.0,10.0,10.0,96.0,10.0,9.0,18.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.35851227157892,5.0,1.0,10.0,10.0,93.0,10.0,9.0,8.0,1.0,5.0
12.0,2.0,4.0,1.0,-122.37994744796248,15.0,0.0,10.0,10.0,89.0,9.0,9.0,19.0,4.0,20.0
2.0,1.0,1.0,1.0,-122.28504603419856,15.0,1.0,1.0,7.0,100.0,10.0,10.0,19.0,1.0,19.0
4.0,1.0,2.0,1.0,-122.32586528580914,14.0,0.0,0.0,8.0,96.0,10.0,10.0,17.0,2.0,9.0
1.0,1.0,1.0,1.0,-122.30193413525944,9.0,1.0,10.0,10.0,95.0,9.0,9.0,25.0,0.5,20.0
2.0,1.0,1.0,1.0,-122.4172188142562,15.0,0.0,10.0,10.0,94.0,9.0,10.0,19.0,1.0,19.0
3.0,2.0,2.0,2.0,-122.3667924199138,15.0,0.0,7.0,10.0,96.0,9.0,10.0,14.0,1.0,10.0
8.0,4.0,4.0,3.0,-122.30334868505156,8.0,0.0,5.0,0.0,100.0,9.0,9.0,13.0,1.6,20.0
4.0,1.0,2.0,1.0,-122.3473831543682,7.0,0.0,5.0,10.0,93.0,10.0,9.0,25.0,2.0,15.0
2.0,1.0,2.0,1.0,-122.29217169410045,15.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.36711708325348,15.0,1.0,10.0,10.0,94.0,10.0,9.0,12.0,1.0,12.0
2.0,0.0,1.0,1.0,-122.3013292631539,15.0,0.0,10.0,10.0,98.0,10.0,9.0,18.0,2.0,18.0
7.0,2.0,4.0,1.0,-122.30204873393409,9.0,0.0,10.0,10.0,89.0,8.0,8.0,14.0,2.333333333333333,20.0
6.0,3.0,4.0,2.0,-122.40149601760776,15.0,0.0,10.0,10.0,97.0,10.0,10.0,23.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.40581823396988,15.0,0.0,10.0,10.0,99.0,10.0,10.0,8.0,1.0,5.0
2.0,1.0,1.0,1.0,-122.34951314823007,4.0,1.0,10.0,10.0,94.0,9.0,10.0,8.0,1.0,5.0
2.0,0.0,1.0,1.0,-122.32648504901016,15.0,0.0,5.0,10.0,100.0,10.0,10.0,22.0,2.0,20.0
3.0,1.0,3.0,1.0,-122.34170482145844,13.0,1.0,10.0,10.0,95.0,10.0,10.0,6.0,1.5,20.0
10.0,3.0,7.0,2.0,-122.32113277173224,12.0,0.0,10.0,10.0,88.0,9.0,9.0,17.0,2.5,20.0
4.0,2.0,2.0,1.0,-122.37300786803804,15.0,0.0,10.0,10.0,89.0,9.0,10.0,14.0,1.3333333333333333,6.0
2.0,1.0,1.0,1.0,-122.26374934561537,15.0,1.0,10.0,10.0,93.0,9.0,9.0,12.0,1.0,12.0
8.0,3.0,3.0,2.0,-122.36192069117308,15.0,0.0,10.0,10.0,95.0,9.0,10.0,15.0,2.0,20.0
4.0,2.0,2.0,2.0,-122.31664724571128,14.0,0.0,10.0,10.0,95.0,9.0,10.0,9.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.5,-122.37540639264807,15.0,1.0,0.0,8.0,96.0,10.0,10.0,4.0,1.0,20.0
4.0,1.0,2.0,1.0,-122.33838833446576,13.0,0.0,3.0,10.0,95.0,10.0,10.0,24.0,2.0,20.0
4.0,2.0,2.0,1.5,-122.2810286073925,15.0,0.0,0.0,8.0,96.0,10.0,10.0,13.0,1.3333333333333333,4.0
3.0,1.0,1.0,1.0,-122.32101464132356,3.0,0.0,10.0,10.0,98.0,10.0,10.0,18.0,1.5,20.0
5.0,2.0,2.0,1.5,-122.32501336391968,15.0,0.0,10.0,10.0,98.0,10.0,10.0,16.0,1.6666666666666667,5.0
5.0,2.0,2.0,2.0,-122.35443535095185,5.0,0.0,5.0,10.0,93.0,9.0,9.0,19.0,1.6666666666666667,20.0
2.0,1.0,1.0,1.0,-122.3780016001745,15.0,0.0,10.0,10.0,99.0,10.0,10.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.33888694146142,13.0,2.0,1.0,10.0,100.0,10.0,10.0,6.0,1.0,0.0
2.0,0.0,1.0,1.0,-122.37618020171396,15.0,0.0,10.0,10.0,95.0,10.0,9.0,9.0,2.0,7.0
8.0,4.0,4.0,3.5,-122.39797690201247,15.0,0.0,0.0,8.0,96.0,10.0,10.0,23.0,1.6,20.0
3.0,1.0,1.0,1.0,-122.31709138394211,14.0,0.0,0.0,8.0,96.0,10.0,10.0,10.0,1.5,20.0
5.0,2.0,2.0,2.0,-122.32769003285853,14.0,0.0,2.0,10.0,96.0,8.0,10.0,17.0,1.6666666666666667,20.0
3.0,1.0,2.0,2.0,-122.31196192197982,8.0,1.0,10.0,10.0,91.0,9.0,10.0,12.0,1.5,7.0
2.0,2.0,2.0,1.0,-122.35736699624276,6.0,0.0,10.0,10.0,85.0,8.0,9.0,11.0,0.6666666666666666,11.0
2.0,1.0,1.0,2.0,-122.2928298505583,15.0,1.0,10.0,10.0,97.0,10.0,9.0,6.0,1.0,0.0
6.0,3.0,3.0,1.5,-122.3586850491992,4.0,0.0,6.0,10.0,100.0,10.0,10.0,18.0,1.5,20.0
1.0,1.0,1.0,1.0,-122.30994290078996,11.0,1.0,0.0,8.0,96.0,10.0,10.0,9.0,0.5,20.0
1.0,1.0,1.0,1.0,-122.30858195406589,8.0,2.0,8.0,10.0,97.0,10.0,10.0,1.0,0.5,20.0
2.0,1.0,1.0,1.0,-122.28531414190576,15.0,0.0,10.0,10.0,94.0,10.0,10.0,17.0,1.0,17.0
4.0,2.0,3.0,1.0,-122.40982214317336,15.0,0.0,0.0,8.0,96.0,10.0,10.0,17.0,1.3333333333333333,9.0
2.0,1.0,1.0,1.0,-122.30754397003604,15.0,1.0,10.0,10.0,98.0,10.0,9.0,15.0,1.0,15.0
12.0,4.0,5.0,2.0,-122.36091774648482,15.0,0.0,3.0,10.0,84.0,9.0,9.0,18.0,2.4,20.0
10.0,4.0,4.0,3.0,-122.36899114110729,15.0,0.0,0.0,8.0,96.0,10.0,10.0,13.0,2.0,20.0
9.0,0.0,4.0,1.5,-122.40876488885866,15.0,0.0,10.0,10.0,84.0,9.0,9.0,24.0,9.0,3.0
1.0,1.0,1.0,1.0,-122.2979748746459,15.0,1.0,6.0,10.0,90.0,10.0,9.0,15.0,0.5,20.0
3.0,1.0,1.0,1.0,-122.29534697074192,15.0,0.0,10.0,10.0,93.0,10.0,9.0,10.0,1.5,20.0
10.0,4.0,7.0,2.0,-122.30085453799316,15.0,0.0,10.0,10.0,93.0,9.0,9.0,19.0,2.0,20.0
3.0,1.0,2.0,1.0,-122.31692014946668,9.0,0.0,5.0,10.0,93.0,8.0,9.0,18.0,1.5,20.0
2.0,1.0,2.0,1.5,-122.38585474560774,15.0,1.0,10.0,10.0,100.0,10.0,10.0,16.0,1.0,16.0
2.0,1.0,1.0,1.0,-122.32656987944428,13.0,1.0,10.0,10.0,99.0,10.0,10.0,15.0,1.0,15.0
6.0,3.0,3.0,2.0,-122.3657976203187,15.0,0.0,2.0,10.0,96.0,10.0,9.0,8.0,1.5,20.0
3.0,1.0,1.0,1.0,-122.35041303409864,7.0,0.0,4.0,10.0,100.0,10.0,10.0,17.0,1.5,20.0
2.0,0.0,1.0,1.0,-122.3437812056331,7.0,0.0,10.0,10.0,95.0,10.0,10.0,13.0,2.0,13.0
4.0,1.0,2.0,1.0,-122.30463152528402,15.0,0.0,10.0,10.0,98.0,10.0,10.0,21.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.29152464393894,15.0,1.0,10.0,10.0,98.0,10.0,10.0,15.0,1.0,15.0
3.0,1.0,1.0,1.0,-122.36293667267698,15.0,0.0,5.0,10.0,100.0,10.0,10.0,19.0,1.5,20.0
5.0,2.0,2.0,2.0,-122.41541701923138,15.0,0.0,0.0,8.0,96.0,10.0,10.0,22.0,1.6666666666666667,11.0
2.0,0.0,1.0,1.0,-122.35986626384914,6.0,0.0,2.0,10.0,96.0,9.0,10.0,12.0,2.0,12.0
4.0,2.0,2.0,1.0,-122.3560891231518,10.0,0.0,9.0,10.0,94.0,10.0,10.0,20.0,1.3333333333333333,12.0
2.0,1.0,2.0,1.0,-122.35982915597364,6.0,0.0,10.0,10.0,98.0,10.0,10.0,12.0,1.0,12.0
1.0,1.0,1.0,1.0,-122.27989479100876,15.0,1.0,0.0,8.0,96.0,10.0,10.0,11.0,0.5,20.0
5.0,2.0,3.0,1.5,-122.30455357926138,15.0,0.0,10.0,10.0,95.0,9.0,9.0,15.0,1.6666666666666667,20.0
1.0,1.0,1.0,1.0,-122.31896668433812,12.0,2.0,0.0,8.0,96.0,10.0,10.0,12.0,0.5,18.0
2.0,1.0,1.0,2.0,-122.33999428735017,13.0,1.0,10.0,10.0,98.0,10.0,10.0,16.0,1.0,16.0
4.0,1.0,2.0,1.0,-122.30839942990949,12.0,0.0,10.0,10.0,98.0,10.0,10.0,11.0,2.0,1.0
2.0,1.0,1.0,1.0,-122.28177129951526,15.0,0.0,4.0,4.0,100.0,10.0,9.0,15.0,1.0,15.0
4.0,2.0,2.0,1.0,-122.27430912483646,15.0,0.0,10.0,10.0,99.0,10.0,10.0,20.0,1.3333333333333333,12.0
2.0,1.0,1.0,1.0,-122.34077729895668,7.0,0.0,10.0,5.0,94.0,10.0,10.0,12.0,1.0,12.0
4.0,2.0,2.0,1.0,-122.34179972269035,13.0,0.0,1.0,10.0,96.0,10.0,10.0,15.0,1.3333333333333333,7.0
4.0,0.0,2.0,1.0,-122.31291415717229,12.0,0.0,10.0,10.0,80.0,9.0,9.0,14.0,4.0,6.0
2.0,0.0,1.0,1.0,-122.31287642646492,14.0,0.0,4.0,9.0,100.0,10.0,10.0,12.0,2.0,12.0
2.0,1.0,1.0,1.0,-122.33108396142684,3.0,0.0,10.0,10.0,98.0,10.0,10.0,11.0,1.0,11.0
3.0,1.0,1.0,1.0,-122.32411175753724,14.0,0.0,10.0,10.0,81.0,8.0,9.0,19.0,1.5,20.0
4.0,1.0,2.0,1.0,-122.30866189043124,15.0,1.0,10.0,10.0,98.0,10.0,9.0,15.0,2.0,7.0
4.0,0.0,3.0,1.0,-122.3403747001802,7.0,0.0,10.0,10.0,98.0,10.0,10.0,16.0,4.0,20.0
1.0,1.0,1.0,1.0,-122.2981587295536,15.0,1.0,5.0,10.0,100.0,10.0,10.0,19.0,0.5,20.0
2.0,1.0,1.0,1.0,-122.36851905844937,15.0,1.0,10.0,10.0,99.0,10.0,10.0,7.0,1.0,2.0
2.0,1.0,1.0,1.0,-122.27636821082965,15.0,0.0,10.0,10.0,98.0,10.0,10.0,7.0,1.0,2.0
3.0,2.0,1.0,1.0,-122.39311722812,15.0,0.0,8.0,10.0,100.0,10.0,10.0,18.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.37191994372272,15.0,1.0,0.0,8.0,96.0,10.0,10.0,20.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.26942791998924,15.0,0.0,6.0,10.0,95.0,10.0,10.0,10.0,1.0,8.0
2.0,1.0,1.0,1.0,-122.32539108072648,14.0,0.0,10.0,10.0,93.0,9.0,10.0,12.0,1.0,12.0
7.0,4.0,3.0,3.5,-122.37578997278467,15.0,0.0,7.0,10.0,75.0,9.0,9.0,16.0,1.4,0.0
2.0,1.0,1.0,1.0,-122.38789009715448,15.0,0.0,10.0,10.0,94.0,10.0,10.0,12.0,1.0,12.0
2.0,1.0,1.0,1.0,-122.33281338932562,15.0,1.0,4.0,10.0,100.0,9.0,10.0,15.0,1.0,15.0
3.0,1.0,1.0,1.0,-122.35433431586048,15.0,0.0,10.0,10.0,98.0,10.0,10.0,22.0,1.5,20.0
4.0,1.0,2.0,1.0,-122.27285395208298,15.0,0.0,10.0,10.0,93.0,10.0,10.0,17.0,2.0,9.0
2.0,1.0,1.0,1.0,-122.34942722032324,4.0,1.0,10.0,10.0,96.0,10.0,10.0,12.0,1.0,12.0
1.0,1.0,1.0,1.0,-122.31153453932662,15.0,1.0,0.0,8.0,96.0,10.0,10.0,12.0,0.5,18.0
2.0,1.0,1.0,1.0,-122.27823367574916,15.0,1.0,1.0,7.0,100.0,10.0,10.0,13.0,1.0,13.0
6.0,2.0,3.0,2.0,-122.34258864849213,15.0,0.0,0.0,8.0,96.0,10.0,10.0,19.0,2.0,20.0
2.0,1.0,1.0,2.0,-122.3169148249804,14.0,1.0,0.0,8.0,96.0,10.0,10.0,13.0,1.0,13.0
1.0,1.0,1.0,1.0,-122.32064407884276,12.0,1.0,0.0,8.0,96.0,10.0,10.0,17.0,0.5,20.0
4.0,3.0,2.0,2.0,-122.30490548753951,15.0,0.0,1.0,10.0,100.0,10.0,8.0,14.0,1.0,6.0
5.0,2.0,3.0,2.5,-122.35570153023684,10.0,0.0,9.0,10.0,94.0,10.0,9.0,13.0,1.6666666666666667,20.0
2.0,1.0,1.0,1.0,-122.349080474568,5.0,1.0,5.0,10.0,87.0,10.0,9.0,13.0,1.0,13.0
4.0,2.0,2.0,2.0,-122.33938691677308,13.0,0.0,5.0,0.0,100.0,10.0,10.0,14.0,1.3333333333333333,6.0
2.0,0.0,1.0,1.0,-122.31773144165362,14.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,2.0,14.0
2.0,0.0,1.0,1.0,-122.350165939418,7.0,0.0,10.0,10.0,99.0,10.0,10.0,11.0,2.0,11.0
2.0,1.0,3.0,1.0,-122.31275202654032,8.0,0.0,4.0,0.0,80.0,6.0,10.0,13.0,1.0,13.0
4.0,2.0,2.0,1.0,-122.29043889679272,15.0,0.0,10.0,10.0,100.0,10.0,10.0,16.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.34652263514218,2.0,2.0,4.0,9.0,100.0,10.0,9.0,15.0,1.0,15.0
4.0,1.0,2.0,1.0,-122.31402319056404,15.0,0.0,10.0,10.0,96.0,10.0,9.0,11.0,2.0,1.0
8.0,3.0,4.0,2.0,-122.39970736228642,15.0,0.0,4.0,10.0,100.0,10.0,9.0,12.0,2.0,20.0
2.0,1.0,1.0,0.5,-122.37511036063242,15.0,1.0,0.0,8.0,96.0,10.0,10.0,12.0,1.0,12.0
4.0,1.0,1.0,1.0,-122.39236983835568,15.0,0.0,0.0,8.0,96.0,10.0,10.0,17.0,2.0,9.0
2.0,1.0,1.0,2.0,-122.34511708285558,4.0,0.0,1.0,10.0,96.0,10.0,10.0,19.0,1.0,19.0
1.0,1.0,1.0,1.0,-122.2891996038204,15.0,1.0,0.0,8.0,96.0,10.0,10.0,8.0,0.5,12.0
4.0,1.0,1.0,1.0,-122.31478863424516,14.0,0.0,4.0,4.0,100.0,10.0,10.0,11.0,2.0,1.0
6.0,3.0,4.0,1.0,-122.28827825158572,15.0,0.0,10.0,10.0,88.0,10.0,9.0,12.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.32396375515576,14.0,0.0,1.0,2.0,100.0,10.0,10.0,12.0,1.0,12.0
2.0,1.0,1.0,1.0,-122.3069791552219,11.0,1.0,0.0,8.0,96.0,10.0,10.0,13.0,1.0,13.0
6.0,3.0,3.0,2.0,-122.32173322811562,14.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,1.5,20.0
6.0,3.0,4.0,2.5,-122.34826549520814,4.0,0.0,10.0,10.0,98.0,10.0,10.0,16.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.36027766310072,15.0,0.0,7.0,10.0,100.0,10.0,9.0,16.0,1.0,16.0
4.0,1.0,1.0,1.0,-122.34886181402892,7.0,0.0,6.0,10.0,100.0,10.0,10.0,19.0,2.0,20.0
4.0,1.0,2.0,1.0,-122.32225160033386,15.0,1.0,3.0,4.0,98.0,10.0,10.0,14.0,2.0,6.0
3.0,1.0,1.0,1.0,-122.31239899719874,11.0,0.0,10.0,10.0,82.0,9.0,10.0,14.0,1.5,10.0
6.0,2.0,3.0,1.0,-122.3263328507756,14.0,0.0,0.0,8.0,96.0,10.0,10.0,30.0,2.0,20.0
2.0,0.0,1.0,1.0,-122.35074365201444,4.0,0.0,10.0,10.0,98.0,10.0,10.0,12.0,2.0,12.0
4.0,2.0,2.0,1.0,-122.3775093333712,15.0,0.0,10.0,10.0,89.0,9.0,8.0,16.0,1.3333333333333333,20.0
6.0,2.0,4.0,2.0,-122.3377678507714,1.0,0.0,10.0,6.0,93.0,10.0,10.0,20.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.35418590053838,10.0,1.0,10.0,10.0,97.0,10.0,10.0,13.0,1.0,13.0
3.0,1.0,2.0,1.0,-122.32537254083478,13.0,1.0,10.0,10.0,89.0,9.0,9.0,16.0,1.5,12.0
4.0,2.0,2.0,1.0,-122.37004568745932,15.0,0.0,0.0,8.0,96.0,10.0,10.0,10.0,1.3333333333333333,0.0
3.0,0.0,1.0,1.0,-122.3175377226774,14.0,0.0,10.0,10.0,98.0,10.0,10.0,18.0,3.0,20.0
8.0,3.0,4.0,3.0,-122.29192838093992,15.0,0.0,4.0,10.0,100.0,10.0,10.0,15.0,2.0,20.0
