accommodates,bedrooms,beds,bathrooms,longitude,availability_30,availability_365,number_of_reviews,reviews_per_month,review_scores_checkin,review_scores_location,review_scores_value,nb_amenities,people_per_bedroom,estimated_months_active
4.0,2.0,2.0,1.0,2.3252703,16.0,10.0,0.0,7.0,4.0,4.0,3.0,5.0,3.0,0.0
4.0,1.0,2.0,1.0,2.30753,25.0,10.0,7.0,5.0,9.0,9.0,3.0,12.0,6.0,10.0
4.0,1.0,1.0,1.0,2.38678,7.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,6.0,10.0
2.0,1.0,1.0,1.0,2.37314,24.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,0.0,1.0,1.0,2.34213,0.0,0.0,4.0,10.0,9.0,10.0,0.0,20.0,6.0,10.0
2.0,1.0,1.0,1.5,2.3393703,5.0,10.0,4.0,10.0,9.0,10.0,9.0,20.0,1.0,10.0
2.0,0.0,1.0,1.0,2.369855,0.0,10.0,10.0,10.0,9.0,10.0,0.0,5.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3331,0.0,10.0,10.0,7.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,0.5,2.328468,2.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,1.0,10.0
4.0,1.0,2.0,1.0,2.37996,0.0,1.0,0.0,7.0,4.0,4.0,3.0,6.0,6.0,0.0
3.0,1.0,2.0,1.0,2.4062,0.0,10.0,5.0,10.0,10.0,9.0,10.0,20.0,4.0,10.0
1.0,1.0,1.0,1.0,2.3689984,16.0,10.0,3.0,10.0,10.0,10.0,10.0,4.0,0.0,10.0
2.0,1.0,1.0,1.0,2.26269,0.0,10.0,1.0,10.0,9.0,10.0,0.0,20.0,1.0,10.0
1.0,1.0,1.0,2.0,2.321866681235652,4.0,10.0,6.0,10.0,9.0,10.0,6.0,20.0,0.0,10.0
2.0,1.0,1.0,1.0,2.401425450546775,0.0,10.0,2.0,10.0,10.0,10.0,1.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.3666,1.0,10.0,10.0,10.0,4.0,3.0,5.0,20.0,6.0,10.0
2.0,1.0,2.0,1.0,2.36896,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0
4.0,1.0,2.0,1.0,2.259069038017216,28.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
4.0,2.0,3.0,0.0,2.35676,28.0,7.0,0.0,7.0,4.0,4.0,3.0,19.0,3.0,0.0
3.0,1.0,1.0,1.0,2.3646419,26.0,10.0,0.0,7.0,4.0,4.0,3.0,19.0,4.0,0.0
1.0,0.0,1.0,1.0,2.34512,0.0,10.0,7.0,10.0,9.0,9.0,10.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.37782,2.0,10.0,10.0,10.0,9.0,9.0,10.0,14.0,6.0,10.0
2.0,1.0,2.0,1.0,2.294169,17.0,10.0,3.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.34239,0.0,10.0,6.0,10.0,9.0,9.0,6.0,20.0,6.0,10.0
4.0,1.0,2.0,1.0,2.32147,1.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,6.0,10.0
4.0,1.0,2.0,1.0,2.35285,2.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,6.0,10.0
3.0,1.0,0.0,1.0,2.372674367446242,14.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,4.0,10.0
2.0,1.0,1.0,1.0,2.33855,6.0,10.0,1.0,10.0,9.0,10.0,0.0,11.0,1.0,10.0
2.0,1.0,1.0,1.0,2.37564,1.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,1.0,10.0
1.0,1.0,1.0,1.0,2.277110901892973,0.0,10.0,2.0,10.0,9.0,9.0,0.0,20.0,0.0,10.0
2.0,1.0,1.0,1.5,2.3726232595245422,6.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,1.0,10.0
4.0,2.0,2.0,3.0,2.28893,11.0,10.0,10.0,10.0,10.0,9.0,10.0,20.0,3.0,10.0
2.0,1.0,1.0,1.0,2.2887461,27.0,6.0,0.0,7.0,4.0,4.0,3.0,10.0,1.0,0.0
2.0,0.0,1.0,1.0,2.28902,11.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,6.0,10.0
8.0,2.0,4.0,2.0,2.3277383,3.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,10.0,0.0
4.0,1.0,1.0,1.0,2.35309,6.0,10.0,5.0,10.0,9.0,10.0,10.0,6.0,6.0,10.0
4.0,0.0,2.0,1.0,2.3556289588298376,1.0,10.0,2.0,10.0,9.0,9.0,9.0,20.0,9.0,10.0
2.0,0.0,1.0,1.0,2.35675,17.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,6.0,10.0
2.0,1.0,1.0,1.0,2.33202,2.0,10.0,6.0,10.0,9.0,9.0,6.0,4.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3338161,16.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3450827967372443,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
3.0,0.0,2.0,1.0,2.3530349731445312,6.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,8.0,10.0
2.0,1.0,1.0,1.0,2.2911223,0.0,10.0,10.0,10.0,10.0,5.0,10.0,13.0,1.0,10.0
2.0,0.0,1.0,1.0,2.3479834,0.0,10.0,1.0,10.0,9.0,9.0,9.0,2.0,6.0,9.0
2.0,1.0,1.0,1.0,2.3442909351175003,11.0,10.0,2.0,10.0,9.0,9.0,9.0,20.0,1.0,10.0
3.0,1.0,1.0,1.0,2.3265242,2.0,10.0,10.0,10.0,9.0,9.0,9.0,6.0,4.0,10.0
8.0,3.0,4.0,2.0,2.299767919994004,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
2.0,0.0,1.0,1.0,2.37761,2.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
3.0,1.0,2.0,1.0,2.31356,0.0,10.0,10.0,10.0,9.0,3.0,10.0,13.0,4.0,10.0
2.0,1.0,1.0,1.0,2.3854,28.0,10.0,0.0,7.0,4.0,4.0,3.0,1.0,1.0,0.0
10.0,3.0,5.0,1.0,2.354796213150516,18.0,10.0,10.0,10.0,10.0,10.0,10.0,17.0,7.0,10.0
2.0,1.0,1.0,1.5,2.334807,0.0,10.0,0.0,7.0,4.0,4.0,3.0,3.0,1.0,0.0
2.0,1.0,2.0,1.0,2.376,28.0,7.0,1.0,10.0,9.0,9.0,9.0,9.0,1.0,8.0
2.0,1.0,0.0,1.0,2.40392,12.0,10.0,0.0,7.0,4.0,4.0,3.0,12.0,1.0,0.0
2.0,1.0,1.0,1.0,2.404444932937622,13.0,10.0,10.0,1.0,10.0,4.0,4.0,10.0,1.0,10.0
2.0,1.0,0.0,1.0,2.292905,5.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
7.0,3.0,4.0,3.0,2.382635468013316,22.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,10.0,0.0
2.0,1.0,1.0,1.0,2.28333,23.0,10.0,10.0,10.0,6.0,10.0,4.0,15.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3747823,20.0,10.0,10.0,10.0,10.0,10.0,10.0,17.0,1.0,10.0
4.0,1.0,2.0,1.0,2.3636227,9.0,10.0,6.0,10.0,10.0,9.0,2.0,20.0,6.0,10.0
4.0,1.0,2.0,1.0,2.3569204,9.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,10.0
4.0,1.0,2.0,1.0,2.341675745548438,0.0,10.0,1.0,10.0,9.0,9.0,0.0,20.0,6.0,10.0
1.0,1.0,1.0,1.0,2.3705963417887688,25.0,10.0,0.0,7.0,4.0,4.0,3.0,7.0,0.0,0.0
2.0,1.0,1.0,1.0,2.34211,4.0,10.0,10.0,10.0,10.0,6.0,10.0,11.0,1.0,10.0
1.0,1.0,1.0,1.0,2.35679,26.0,10.0,4.0,10.0,10.0,10.0,10.0,20.0,0.0,10.0
4.0,2.0,2.0,1.0,2.32063765511243,23.0,1.0,0.0,7.0,4.0,4.0,3.0,9.0,3.0,0.0
2.0,1.0,2.0,1.0,2.39088,0.0,0.0,0.0,7.0,4.0,4.0,3.0,6.0,1.0,0.0
2.0,1.0,1.0,1.0,2.345991849899307,4.0,10.0,10.0,10.0,2.0,10.0,10.0,20.0,1.0,10.0
4.0,1.0,1.0,1.0,2.3407844812734524,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
2.0,1.0,1.0,1.0,2.3602425,2.0,10.0,5.0,10.0,10.0,10.0,10.0,6.0,1.0,10.0
4.0,2.0,2.0,1.5,2.35981,27.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
4.0,2.0,2.0,2.0,2.34515005019505,2.0,10.0,4.0,10.0,9.0,9.0,9.0,13.0,3.0,10.0
4.0,2.0,2.0,1.0,2.3067463,9.0,10.0,10.0,10.0,3.0,5.0,10.0,20.0,3.0,10.0
2.0,0.0,1.0,1.0,2.36415,0.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,6.0,10.0
6.0,2.0,3.0,2.0,2.321708649866597,13.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
4.0,2.0,2.0,1.5,2.3753314,1.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,3.0,10.0
2.0,1.0,1.0,0.5,2.405339387933012,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.3267577186518915,15.0,10.0,10.0,10.0,1.0,10.0,10.0,5.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3723209,17.0,10.0,10.0,10.0,4.0,9.0,10.0,15.0,1.0,10.0
4.0,1.0,2.0,1.0,2.379605856586698,14.0,10.0,4.0,10.0,10.0,9.0,10.0,20.0,6.0,10.0
4.0,1.0,2.0,1.5,2.37678,5.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
4.0,1.0,2.0,1.0,2.3228342,14.0,1.0,6.0,10.0,10.0,9.0,9.0,9.0,6.0,10.0
8.0,4.0,5.0,2.0,2.3539569,0.0,10.0,10.0,10.0,10.0,10.0,2.0,12.0,10.0,10.0
2.0,1.0,1.0,1.0,2.3991219997406006,5.0,10.0,10.0,10.0,9.0,9.0,10.0,16.0,1.0,10.0
2.0,1.0,1.0,1.0,2.334456524582062,29.0,8.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
3.0,1.0,2.0,1.0,2.3406786048112656,27.0,6.0,6.0,10.0,10.0,10.0,1.0,19.0,4.0,10.0
6.0,3.0,3.0,3.0,2.3659934,12.0,10.0,0.0,7.0,4.0,4.0,3.0,19.0,4.0,0.0
2.0,1.0,1.0,1.0,2.33553,20.0,10.0,10.0,10.0,5.0,7.0,10.0,16.0,1.0,10.0
2.0,0.0,1.0,1.0,2.3510067566670925,15.0,10.0,1.0,10.0,9.0,9.0,9.0,2.0,6.0,10.0
10.0,3.0,5.0,2.0,2.265465940475453,4.0,10.0,10.0,10.0,3.0,10.0,10.0,20.0,7.0,10.0
4.0,0.0,2.0,2.0,2.33889,1.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,9.0,10.0
3.0,1.0,1.0,1.0,2.29316,0.0,10.0,2.0,5.0,9.0,9.0,9.0,8.0,4.0,10.0
3.0,1.0,1.0,1.0,2.36092,0.0,0.0,10.0,10.0,10.0,5.0,10.0,20.0,4.0,10.0
4.0,2.0,2.0,2.0,2.3083278,10.0,10.0,0.0,7.0,4.0,4.0,3.0,10.0,3.0,0.0
5.0,3.0,3.0,2.5,2.309902645647526,7.0,10.0,5.0,10.0,9.0,9.0,9.0,20.0,2.0,10.0
2.0,1.0,0.0,1.0,2.34753,6.0,10.0,10.0,10.0,10.0,7.0,10.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.41617,6.0,10.0,10.0,10.0,7.0,10.0,10.0,20.0,6.0,10.0
10.0,3.0,4.0,3.0,2.3745283,10.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,7.0,0.0
2.0,0.0,0.0,1.0,2.3630305,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3178136,7.0,10.0,1.0,4.0,9.0,9.0,10.0,7.0,1.0,10.0
4.0,2.0,2.0,2.0,2.290920019149798,5.0,10.0,10.0,10.0,8.0,10.0,10.0,20.0,3.0,10.0
1.0,1.0,1.0,1.0,2.3679,0.0,10.0,10.0,10.0,10.0,5.0,10.0,0.0,0.0,10.0
1.0,1.0,1.0,1.0,2.331015007557669,21.0,10.0,10.0,10.0,10.0,10.0,0.0,20.0,0.0,10.0
2.0,1.0,2.0,1.0,2.286459133028984,24.0,10.0,10.0,10.0,10.0,9.0,10.0,20.0,1.0,10.0
6.0,2.0,3.0,1.5,2.33174,13.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
5.0,1.0,3.0,1.0,2.2969144,0.0,0.0,10.0,10.0,9.0,9.0,10.0,5.0,7.0,10.0
4.0,1.0,2.0,1.0,2.3082611,1.0,10.0,10.0,10.0,10.0,9.0,10.0,3.0,6.0,10.0
2.0,1.0,1.0,1.0,2.26706,20.0,10.0,10.0,10.0,9.0,9.0,10.0,6.0,1.0,10.0
5.0,4.0,4.0,2.0,2.2587275158100986,7.0,10.0,0.0,7.0,4.0,4.0,3.0,9.0,1.0,0.0
4.0,1.0,2.0,1.0,2.353842,2.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,6.0,10.0
3.0,1.0,2.0,1.0,2.34456,0.0,0.0,10.0,10.0,10.0,6.0,10.0,20.0,4.0,10.0
5.0,2.0,5.0,1.5,2.34438,10.0,10.0,10.0,10.0,10.0,3.0,10.0,17.0,5.0,10.0
2.0,0.0,2.0,1.5,2.33288,0.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,6.0,10.0
10.0,4.0,6.0,4.0,2.351388,2.0,10.0,10.0,10.0,3.0,4.0,10.0,15.0,6.0,10.0
3.0,1.0,1.0,1.0,2.34826,0.0,10.0,3.0,10.0,10.0,10.0,0.0,20.0,4.0,10.0
4.0,2.0,2.0,1.0,2.372529070351465,7.0,10.0,3.0,10.0,10.0,10.0,10.0,20.0,3.0,10.0
4.0,2.0,2.0,1.0,2.34561,6.0,10.0,10.0,10.0,10.0,4.0,10.0,20.0,3.0,10.0
4.0,1.0,2.0,1.0,2.2642600902004792,26.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
2.0,1.0,2.0,1.0,2.30647,17.0,10.0,2.0,10.0,9.0,9.0,9.0,14.0,1.0,10.0
4.0,2.0,3.0,1.0,2.36661,0.0,10.0,10.0,10.0,10.0,2.0,10.0,20.0,3.0,10.0
2.0,1.0,2.0,1.0,2.2960327,22.0,10.0,7.0,6.0,9.0,9.0,9.0,13.0,1.0,10.0
4.0,1.0,2.0,1.0,2.2998507555785674,17.0,10.0,0.0,7.0,4.0,4.0,3.0,14.0,6.0,0.0
2.0,0.0,1.0,1.0,2.3598725,12.0,10.0,0.0,7.0,4.0,4.0,3.0,12.0,6.0,0.0
4.0,2.0,2.0,2.0,2.346915,4.0,10.0,10.0,10.0,10.0,10.0,8.0,20.0,3.0,10.0
1.0,1.0,1.0,1.0,2.35286,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,0.0,0.0
2.0,1.0,1.0,1.0,2.37926,29.0,10.0,2.0,10.0,10.0,10.0,1.0,20.0,1.0,10.0
4.0,2.0,2.0,1.0,2.35102,4.0,10.0,10.0,10.0,5.0,10.0,10.0,12.0,3.0,10.0
2.0,1.0,1.0,1.0,2.35266,29.0,8.0,10.0,1.0,10.0,10.0,10.0,20.0,1.0,10.0
3.0,1.0,2.0,1.0,2.352268,0.0,10.0,10.0,10.0,1.0,10.0,8.0,16.0,4.0,10.0
4.0,1.0,2.0,1.0,2.3483171,13.0,10.0,5.0,10.0,10.0,9.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.27513,0.0,10.0,10.0,10.0,10.0,0.0,10.0,16.0,1.0,10.0
4.0,1.0,2.0,1.5,2.373010037459176,0.0,10.0,8.0,10.0,1.0,9.0,10.0,20.0,6.0,10.0
4.0,1.0,2.0,1.5,2.34356,5.0,10.0,0.0,7.0,4.0,4.0,3.0,6.0,6.0,0.0
2.0,1.0,1.0,1.0,2.35693,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
4.0,2.0,2.0,1.0,2.375020697622668,28.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
6.0,2.0,3.0,1.0,2.39164,13.0,10.0,10.0,10.0,4.0,3.0,10.0,20.0,6.0,10.0
4.0,2.0,2.0,2.0,2.324,13.0,10.0,2.0,4.0,9.0,9.0,9.0,12.0,3.0,8.0
3.0,1.0,4.0,1.5,2.37435,29.0,8.0,10.0,10.0,10.0,10.0,10.0,16.0,4.0,10.0
4.0,1.0,2.0,1.0,2.312320803710966,0.0,10.0,6.0,10.0,10.0,10.0,0.0,16.0,6.0,10.0
5.0,2.0,3.0,1.0,2.33929,14.0,10.0,3.0,10.0,9.0,9.0,9.0,4.0,5.0,10.0
6.0,3.0,3.0,2.0,2.2922305,19.0,10.0,1.0,2.0,9.0,9.0,9.0,20.0,4.0,4.0
3.0,1.0,2.0,1.0,2.304,0.0,10.0,1.0,10.0,9.0,9.0,9.0,9.0,4.0,10.0
2.0,1.0,1.0,1.0,2.33175,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
6.0,2.0,1.0,1.0,2.375344199387343,29.0,10.0,1.0,10.0,9.0,9.0,9.0,13.0,6.0,10.0
6.0,3.0,3.0,2.0,2.3107915,16.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,4.0,10.0
5.0,1.0,3.0,1.0,2.33847,3.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,7.0,10.0
2.0,1.0,1.0,1.0,2.3506389,8.0,10.0,1.0,10.0,9.0,9.0,9.0,3.0,1.0,10.0
2.0,1.0,1.0,1.0,2.293354439498742,6.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,0.0,1.0,1.0,2.384,1.0,10.0,10.0,10.0,10.0,10.0,4.0,14.0,6.0,10.0
4.0,0.0,2.0,0.0,2.3760765,0.0,0.0,10.0,10.0,10.0,10.0,10.0,20.0,9.0,10.0
4.0,2.0,2.0,1.0,2.362669556367016,20.0,10.0,2.0,10.0,9.0,9.0,9.0,17.0,3.0,10.0
1.0,1.0,1.0,1.0,2.34811018456168,4.0,10.0,10.0,10.0,1.0,2.0,10.0,20.0,0.0,10.0
2.0,1.0,1.0,1.0,2.4021664,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
8.0,3.0,6.0,3.0,2.359085699913572,7.0,10.0,1.0,10.0,9.0,9.0,9.0,19.0,6.0,10.0
4.0,2.0,2.0,1.0,2.3479443738743155,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
2.0,1.0,1.0,1.0,2.3588187620043755,25.0,10.0,1.0,10.0,9.0,9.0,9.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.40299,2.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0,1.0,10.0
4.0,1.0,1.0,1.0,2.3932458276443467,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
4.0,1.0,2.0,1.0,2.34246,2.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,0.0,1.0,1.0,2.351128,0.0,10.0,1.0,10.0,10.0,10.0,0.0,20.0,6.0,10.0
2.0,0.0,2.0,1.0,2.36225,0.0,10.0,0.0,7.0,4.0,4.0,3.0,8.0,6.0,0.0
4.0,2.0,3.0,1.0,2.34042,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,3.0,10.0
2.0,1.0,1.0,1.5,2.3596535995602608,0.0,10.0,10.0,10.0,6.0,10.0,2.0,16.0,1.0,10.0
2.0,0.0,1.0,1.0,2.3517991,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,6.0,10.0
4.0,2.0,2.0,1.5,2.3808413782809192,2.0,10.0,10.0,10.0,9.0,10.0,5.0,20.0,3.0,10.0
1.0,1.0,1.0,1.0,2.3496094,23.0,10.0,2.0,10.0,9.0,9.0,9.0,20.0,0.0,10.0
6.0,4.0,4.0,2.5,2.30859,0.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,10.0,10.0
3.0,2.0,2.0,1.5,2.3471461,0.0,10.0,1.0,2.0,9.0,9.0,9.0,20.0,1.0,4.0
4.0,2.0,4.0,2.0,2.4107057,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
4.0,2.0,3.0,1.0,2.3868485,2.0,10.0,6.0,10.0,9.0,9.0,6.0,20.0,3.0,10.0
3.0,2.0,2.0,1.0,2.393857764797031,1.0,10.0,10.0,10.0,6.0,9.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.37248,4.0,10.0,1.0,8.0,9.0,9.0,0.0,20.0,1.0,1.0
2.0,1.0,1.0,1.0,2.330299346032718,5.0,10.0,10.0,10.0,10.0,4.0,10.0,4.0,1.0,10.0
4.0,2.0,3.0,1.0,2.3678305383193408,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
2.0,1.0,1.0,1.0,2.38082,14.0,10.0,0.0,7.0,4.0,4.0,3.0,7.0,1.0,0.0
4.0,1.0,2.0,1.0,2.3888409460327065,17.0,10.0,7.0,10.0,9.0,9.0,7.0,20.0,6.0,10.0
6.0,2.0,3.0,2.0,2.33845,7.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,10.0
2.0,1.0,1.0,1.0,2.329196445643902,21.0,10.0,10.0,10.0,9.0,9.0,9.0,0.0,1.0,10.0
2.0,1.0,1.0,1.0,2.38268,0.0,10.0,10.0,10.0,10.0,2.0,10.0,10.0,1.0,10.0
2.0,1.0,1.0,1.0,2.28583,7.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.31909,4.0,10.0,10.0,10.0,0.0,10.0,10.0,4.0,1.0,10.0
6.0,3.0,4.0,1.5,2.391457209573421,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,4.0,0.0
4.0,1.0,2.0,1.0,2.336307,7.0,10.0,10.0,10.0,10.0,6.0,10.0,0.0,6.0,10.0
2.0,1.0,1.0,1.0,2.2690501,22.0,1.0,4.0,10.0,9.0,9.0,9.0,15.0,1.0,10.0
4.0,2.0,2.0,1.5,2.3189632367896267,23.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
4.0,1.0,2.0,1.0,2.3794244,23.0,5.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
4.0,1.0,2.0,1.0,2.3451608262891304,22.0,10.0,10.0,10.0,10.0,6.0,10.0,11.0,6.0,10.0
2.0,1.0,2.0,1.0,2.32548,1.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,1.0,10.0
6.0,2.0,3.0,1.0,2.373827420430591,16.0,10.0,9.0,10.0,10.0,1.0,10.0,5.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3801296353955768,17.0,10.0,2.0,10.0,9.0,9.0,1.0,0.0,1.0,10.0
4.0,2.0,2.0,1.0,2.30704,2.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,3.0,10.0
2.0,1.0,1.0,1.0,2.3898118,16.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,2.0,2.0,2.0,2.27843,0.0,10.0,5.0,10.0,9.0,10.0,5.0,7.0,3.0,10.0
2.0,1.0,1.0,1.0,2.37888,5.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0,10.0
3.0,2.0,2.0,1.5,2.4013405676871007,12.0,10.0,10.0,10.0,9.0,10.0,10.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.29654,3.0,10.0,10.0,10.0,1.0,0.0,10.0,10.0,6.0,10.0
2.0,1.0,1.0,1.0,2.35005,0.0,10.0,10.0,10.0,10.0,10.0,4.0,10.0,1.0,10.0
2.0,1.0,1.0,1.0,2.26132,28.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,2.0,1.0,2.3268843382763182,29.0,3.0,0.0,7.0,4.0,4.0,3.0,3.0,6.0,0.0
5.0,3.0,4.0,2.0,2.3292539554812013,23.0,10.0,0.0,7.0,4.0,4.0,3.0,13.0,2.0,0.0
2.0,1.0,1.0,1.0,2.3505878,1.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.0,2.32331,22.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.38099,3.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,1.0,10.0
7.0,3.0,6.0,2.5,2.35469026211594,0.0,10.0,10.0,10.0,9.0,5.0,10.0,20.0,10.0,10.0
2.0,1.0,1.0,1.0,2.36235,0.0,10.0,3.0,10.0,10.0,9.0,2.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3851,0.0,10.0,10.0,10.0,2.0,10.0,10.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.30606,30.0,10.0,0.0,7.0,4.0,4.0,3.0,1.0,6.0,0.0
2.0,0.0,1.0,1.0,2.3298759,4.0,10.0,3.0,4.0,10.0,9.0,10.0,7.0,6.0,10.0
4.0,1.0,2.0,1.0,2.2837677,8.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,6.0,10.0
2.0,1.0,1.0,1.5,2.284208357843456,21.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
6.0,3.0,3.0,1.0,2.35347,7.0,10.0,5.0,10.0,9.0,9.0,9.0,4.0,4.0,10.0
2.0,1.0,1.0,1.0,2.40287,0.0,10.0,1.0,10.0,9.0,9.0,9.0,6.0,1.0,9.0
2.0,1.0,1.0,1.0,2.318926026226721,14.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3402003,4.0,10.0,10.0,10.0,7.0,3.0,0.0,20.0,1.0,10.0
1.0,0.0,1.0,1.0,2.35372,17.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,2.0,1.0,2.293157126083316,6.0,10.0,2.0,9.0,9.0,10.0,0.0,20.0,6.0,2.0
4.0,1.0,2.0,1.0,2.3485559,8.0,10.0,6.0,10.0,10.0,10.0,0.0,10.0,6.0,10.0
2.0,0.0,0.0,1.0,2.3436202,20.0,10.0,10.0,10.0,10.0,10.0,0.0,20.0,6.0,10.0
6.0,2.0,3.0,2.0,2.32605,22.0,10.0,10.0,10.0,1.0,9.0,10.0,7.0,6.0,10.0
4.0,1.0,2.0,2.5,2.3845,3.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,0.0,1.0,1.5,2.36738,0.0,10.0,10.0,6.0,10.0,10.0,10.0,13.0,6.0,10.0
2.0,1.0,1.0,1.0,2.33774,13.0,10.0,10.0,10.0,10.0,4.0,10.0,8.0,1.0,10.0
6.0,3.0,3.0,2.0,2.3591929,0.0,1.0,10.0,10.0,10.0,10.0,7.0,20.0,4.0,10.0
