accommodates,bedrooms,beds,bathrooms,latitude,longitude,neighbourhood_cleansed,property_type,room_type,minimum_nights,availability_30,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,month,day_of_week,nb_amenities,amenities,distance_center_km,lat_from_median,lon_from_median,people_per_bedroom,amenities_per_person,estimated_months_active,price
2.0,1.0,1.0,1.0,47.67083617832085,-122.39253711071063,0.0,9.0,1.0,1.0,26.0,345.0,6.0,0.38,92.0,10.0,10.0,10.0,10.0,10.0,8.0,12.0,0.0,12.0,1113.0,8.481329653110334,0.04723524744620278,0.06366267584525076,1.0,4.0,12.5,125.0
2.0,1.0,1.0,1.0,47.67088677445985,-122.39302934993714,0.0,9.0,1.0,1.0,21.0,354.0,16.0,3.75,94.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,11.0,3075.0,8.505772923890582,0.04728584358520749,0.06415491507175375,1.0,3.6666666666666665,4.1558441558441555,65.0
1.0,1.0,1.0,1.0,47.67011497066786,-122.3929944430576,0.0,9.0,1.0,1.0,0.0,55.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,5.0,3151.0,8.432166437891974,0.046514039793216,0.0641200081922193,0.5,2.5,0.0,25.0
4.0,0.0,2.0,1.0,47.67430793211146,-122.37674229798984,0.0,9.0,0.0,5.0,0.0,48.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,16.0,495.0,8.265312693767893,0.05070700123681604,0.047867863124452015,4.0,3.2,0.0,40.0
6.0,3.0,4.0,1.0,47.67125039125342,-122.38263911755712,0.0,9.0,0.0,1.0,27.0,354.0,165.0,7.84,95.0,9.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,23.0,1358.0,8.151234477191734,0.047649460378778485,0.05376468269173529,1.5,3.2857142857142856,20.780856423173805,149.0
2.0,1.0,1.0,1.5,47.6686920575291,-122.39608935555252,0.0,0.0,0.0,3.0,27.0,354.0,48.0,2.11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,24.0,1834.0,8.429118863351079,0.04509112665445514,0.0672149206871353,1.0,8.0,21.71945701357466,125.0
2.0,1.0,1.0,0.5,47.67180552427677,-122.38804711763316,0.0,9.0,1.0,1.0,0.0,247.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,954.0,8.40009973381803,0.048204593402125795,0.059172682767780316,1.0,4.0,0.0,55.0
4.0,1.0,3.0,1.0,47.67141840265096,-122.38538535838536,0.0,0.0,0.0,5.0,16.0,215.0,2.0,0.26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,11.0,3218.0,8.264940218988459,0.04781747177631246,0.05651092351997988,2.0,2.2,5.555555555555555,129.0
2.0,1.0,1.0,1.0,47.66874895490854,-122.38386997628156,0.0,0.0,0.0,1.0,0.0,199.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,10.0,952.0,7.950804240294884,0.0451480240338924,0.0549955414161758,1.0,3.3333333333333335,0.0,100.0
4.0,2.0,2.0,2.0,47.67268172430127,-122.38773072437924,0.0,0.0,0.0,2.0,0.0,258.0,27.0,1.48,93.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,15.0,2252.0,8.472893334204485,0.049080793426625746,0.05885628951385513,1.3333333333333333,3.0,17.088607594936708,150.0
1.0,1.0,1.0,1.0,47.669681845352216,-122.3909884706122,0.0,13.0,1.0,1.0,28.0,363.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,11.0,609.0,8.311185154223853,0.0460809144775709,0.0621140357468164,0.5,5.5,0.0,50.0
6.0,2.0,3.0,1.0,47.675044037520806,-122.38271491715572,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,18.0,1622.0,8.52900908925316,0.05144310664616114,0.05384048229034022,2.0,2.5714285714285716,0.0,99.0
2.0,1.0,1.0,1.5,47.66797916893154,-122.38210544982788,0.0,0.0,0.0,2.0,4.0,335.0,9.0,0.3,98.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,6.0,272.0,7.812187040555968,0.04437823805689334,0.05323101496249194,1.0,2.0,22.5,150.0
4.0,1.0,3.0,1.0,47.67324984968532,-122.38733165189252,0.0,3.0,0.0,2.0,17.0,17.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,10.0,3219.0,8.513332653347806,0.04964891881067501,0.05845721702714002,2.0,2.0,0.0,105.0
7.0,3.0,3.0,4.0,47.67553326838632,-122.37632401407798,0.0,9.0,0.0,14.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,1544.0,8.377481956304901,0.0519323375116727,0.047449579212596404,1.75,1.75,0.0,218.0
5.0,2.0,2.0,1.5,47.675708114276055,-122.38755942597574,0.0,9.0,0.0,1.0,13.0,80.0,88.0,6.07,95.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,12.0,3189.0,8.760944567030728,0.05210718340141085,0.05868499111035419,1.6666666666666667,2.0,14.26256077795786,80.0
2.0,1.0,1.0,1.0,47.67477102702812,-122.38583049183896,0.0,0.0,0.0,2.0,28.0,275.0,10.0,1.75,98.0,9.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,15.0,2180.0,8.608285047528527,0.05117009615347712,0.05695605697357564,1.0,5.0,5.405405405405405,126.0
4.0,1.0,2.0,1.0,47.669874319189546,-122.38771744416978,0.0,0.0,0.0,1.0,30.0,56.0,5.0,0.82,96.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,18.0,2688.0,8.202410880466722,0.046273388314901354,0.05884300930439679,2.0,3.6,5.434782608695652,115.0
4.0,2.0,2.0,2.0,47.670975763542906,-122.38782530429948,0.0,0.0,0.0,2.0,30.0,365.0,10.0,0.64,98.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,15.0,3154.0,8.312038847555597,0.047374832668261035,0.05895086943409922,1.3333333333333333,3.0,13.513513513513514,225.0
2.0,1.0,1.0,1.0,47.67333938829472,-122.39512028203794,0.0,4.0,0.0,2.0,10.0,341.0,244.0,3.64,97.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,10.0,1502.0,8.819487004592911,0.04973845742007654,0.06624584717255289,1.0,3.3333333333333335,65.24064171122994,89.0
8.0,3.0,5.0,2.5,47.67100488663872,-122.38138141804372,0.0,9.0,0.0,3.0,21.0,331.0,1.0,0.11,100.0,10.0,10.0,10.0,10.0,8.0,10.0,12.0,0.0,14.0,12.0,8.083729163627881,0.04740395576407508,0.05250698317833269,2.0,1.5555555555555556,4.761904761904762,225.0
1.0,0.0,1.0,1.0,47.67170353055552,-122.37633810114096,0.0,9.0,0.0,1.0,1.0,60.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,9.0,971.0,7.989164373421412,0.048102599680873936,0.04746366627557563,1.0,4.5,0.0,50.0
4.0,1.0,2.0,1.0,47.67175997191882,-122.39002012190964,0.0,0.0,0.0,3.0,5.0,295.0,40.0,4.05,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,2389.0,8.470321388668332,0.04815904104417257,0.06114568704425949,2.0,3.0,9.63855421686747,134.0
2.0,1.0,1.0,1.0,47.67481867247337,-122.38752123193476,0.0,0.0,0.0,3.0,0.0,94.0,2.0,0.62,80.0,9.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,12.0,3036.0,8.672757620846673,0.05121774159872672,0.058646797069371814,1.0,4.0,2.7777777777777777,75.0
2.0,1.0,1.0,1.0,47.673004006803325,-122.38500476109115,0.0,9.0,1.0,1.0,29.0,364.0,46.0,6.87,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,1494.0,8.40607491626632,0.049403075928680096,0.05613032622576952,1.0,6.333333333333333,6.599713055954089,65.0
6.0,3.0,4.0,2.5,47.670394534161645,-122.39389700139684,0.0,9.0,0.0,1.0,28.0,363.0,23.0,3.75,96.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,16.0,1675.0,8.494876034242884,0.046793603286999996,0.06502256653145366,1.5,2.2857142857142856,5.974025974025974,375.0
3.0,1.0,2.0,1.0,47.67582151758453,-122.38971013062891,0.0,9.0,0.0,2.0,21.0,340.0,44.0,1.55,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,2960.0,8.849325004175007,0.05222058670988616,0.06083569576352943,1.5,3.75,26.666666666666664,97.0
2.0,1.0,1.0,1.0,47.67228446216902,-122.38231353831996,0.0,7.0,0.0,2.0,29.0,88.0,14.0,0.82,97.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,19.0,3025.0,8.241945216662687,0.04868353129437253,0.05343910345457914,1.0,6.333333333333333,15.217391304347828,145.0
5.0,2.0,4.0,1.0,47.6722723724429,-122.38413221284148,0.0,0.0,0.0,5.0,12.0,313.0,12.0,0.77,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,2566.0,8.303701544596388,0.04867144156825276,0.05525777797609521,1.6666666666666667,2.0,13.793103448275863,129.0
6.0,3.0,4.0,1.5,47.67575024473943,-122.37657992996256,0.0,9.0,0.0,4.0,30.0,364.0,1.0,0.09,100.0,8.0,10.0,10.0,10.0,10.0,8.0,12.0,0.0,15.0,2802.0,8.407177491788767,0.05214931386478838,0.047705495097176254,1.5,2.142857142857143,5.2631578947368425,197.0
2.0,1.0,1.0,1.0,47.67260212498738,-122.38844149131732,0.0,0.0,0.0,2.0,0.0,234.0,25.0,3.39,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,145.0,8.491486621137156,0.049001194112733515,0.05956705645193949,1.0,4.333333333333333,7.163323782234957,120.0
4.0,1.0,1.0,1.0,47.66676678367042,-122.3812426518729,0.0,0.0,0.0,2.0,29.0,88.0,35.0,1.84,95.0,10.0,9.0,10.0,10.0,10.0,9.0,12.0,0.0,14.0,1294.0,7.663130257670661,0.043165852795773674,0.05236821700751193,2.0,2.8,18.04123711340206,200.0
5.0,2.0,2.0,2.0,47.67550084177057,-122.38890631386724,0.0,0.0,0.0,1.0,19.0,266.0,5.0,3.95,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,2740.0,8.789002033814572,0.05189991089592638,0.060031879001854804,1.6666666666666667,2.8333333333333335,1.234567901234568,135.0
2.0,1.0,1.0,1.0,47.67575764326512,-122.37879830487678,0.0,9.0,1.0,1.0,30.0,365.0,31.0,1.89,95.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,16.0,3126.0,8.475032746078737,0.05215671239047737,0.04992387001139775,1.0,5.333333333333333,15.577889447236181,70.0
2.0,1.0,2.0,1.0,47.66780058682701,-122.38830016297266,0.0,0.0,0.0,2.0,22.0,357.0,7.0,1.37,97.0,8.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,9.0,942.0,8.02768044726515,0.044199655952368744,0.059425728107271425,1.0,3.0,4.761904761904761,150.0
3.0,1.0,1.0,1.0,47.669371290094354,-122.37628776467491,0.0,0.0,0.0,2.0,30.0,89.0,4.0,0.83,95.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,2216.0,7.752694890050007,0.04577035921970918,0.047413329809529614,1.5,3.5,4.301075268817205,200.0
2.0,1.0,1.0,1.0,47.66896087580327,-122.39387694463308,0.0,13.0,1.0,1.0,15.0,47.0,16.0,3.87,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,11.0,3233.0,8.361009721962324,0.04535994492862727,0.0650025097676945,1.0,3.6666666666666665,4.030226700251889,60.0
5.0,3.0,5.0,3.0,47.67168770578295,-122.3925585891835,0.0,9.0,0.0,5.0,30.0,365.0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,1517.0,8.562284329639574,0.04808677490830604,0.06368415431811059,1.25,2.0,0.9090909090909091,180.0
3.0,1.0,1.0,1.0,47.67180998159056,-122.38343718053753,0.0,0.0,1.0,1.0,1.0,114.0,8.0,3.38,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,22.0,2877.0,8.234006160201162,0.04820905071591852,0.054562745672143365,1.5,5.5,2.2988505747126435,69.0
3.0,0.0,1.0,1.0,47.66502232989992,-122.38279676983008,0.0,0.0,0.0,1.0,27.0,112.0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,2361.0,7.551590756019589,0.04142139902527475,0.053922334964696006,3.0,4.25,0.9090909090909091,90.0
2.0,1.0,1.0,1.0,47.66898920822731,-122.39514528093302,0.0,0.0,0.0,1.0,0.0,149.0,5.0,0.65,92.0,9.0,8.0,9.0,10.0,10.0,10.0,12.0,0.0,1.0,3283.0,8.4164728505634,0.045388277352664375,0.06627084606763844,1.0,0.3333333333333333,6.666666666666667,80.0
2.0,1.0,1.0,1.5,47.66935430313959,-122.39034762933292,0.0,13.0,1.0,1.0,30.0,176.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,1209.0,8.254956683565968,0.045753372264947245,0.061473194467538406,1.0,6.333333333333333,0.0,65.0
5.0,2.0,2.0,1.5,47.67166567877917,-122.37791232634322,0.0,9.0,0.0,4.0,0.0,16.0,26.0,0.96,94.0,10.0,9.0,10.0,10.0,10.0,9.0,12.0,0.0,14.0,2785.0,8.034901293392783,0.04806474790452597,0.04903789147783755,1.6666666666666667,2.3333333333333335,24.528301886792452,150.0
6.0,2.0,3.0,1.5,47.67058142200578,-122.3822111614972,0.0,9.0,0.0,1.0,30.0,362.0,113.0,7.53,94.0,9.0,9.0,10.0,10.0,10.0,9.0,12.0,0.0,23.0,1552.0,8.070597810009943,0.046980491131137114,0.053336726631812326,2.0,3.2857142857142856,14.809960681520314,195.0
4.0,1.0,1.0,1.0,47.67210896416091,-122.38358854815434,0.0,0.0,0.0,1.0,22.0,183.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,11.0,885.0,8.268646580763942,0.04850803328626796,0.05471411328895215,2.0,2.2,0.0,149.0
5.0,2.0,2.0,3.0,47.671458070061,-122.3791744931495,0.0,9.0,0.0,3.0,30.0,365.0,15.0,1.22,96.0,10.0,10.0,9.0,10.0,10.0,9.0,12.0,0.0,13.0,3069.0,8.054929435067638,0.04785713918635537,0.05030005828412243,1.6666666666666667,2.1666666666666665,11.363636363636363,224.0
3.0,2.0,2.0,1.0,47.671559770588594,-122.38270398820174,0.0,9.0,0.0,3.0,10.0,54.0,44.0,5.87,91.0,9.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,13.0,2330.0,8.183915775232041,0.04795883971394943,0.05382955333635664,1.0,3.25,7.370184254606365,115.0
2.0,1.0,1.0,1.0,47.67283504028537,-122.38747162849462,0.0,9.0,1.0,1.0,0.0,249.0,7.0,1.91,94.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,9.0,1004.0,8.478224965074679,0.049234109410726035,0.05859719362923954,1.0,3.0,3.4825870646766175,55.0
8.0,4.0,5.0,2.5,47.67397128782682,-122.38938054168425,0.0,9.0,0.0,3.0,16.0,154.0,13.0,2.05,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,20.0,2749.0,8.658312085024166,0.050370356952171846,0.06050610681886326,1.6,2.2222222222222223,6.046511627906977,338.0
2.0,1.0,1.0,1.0,47.67360709682782,-122.39380285936105,0.0,9.0,0.0,2.0,15.0,334.0,44.0,6.23,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,713.0,8.79243165218789,0.05000616595317808,0.06492842449566183,1.0,4.0,6.9510268562401265,79.0
2.0,1.0,1.0,1.0,47.66939869221165,-122.38925404053214,0.0,9.0,1.0,1.0,20.0,166.0,56.0,3.11,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,9.0,562.0,8.216238720649995,0.04579776133700619,0.06037960566675338,1.0,3.0,17.445482866043616,80.0
2.0,0.0,1.0,1.0,47.67217669776719,-122.39036168722622,0.0,13.0,0.0,2.0,30.0,89.0,11.0,3.55,95.0,10.0,10.0,9.0,10.0,10.0,9.0,12.0,0.0,10.0,2228.0,8.523143683726738,0.04857576689254728,0.06148725236083408,2.0,3.3333333333333335,3.0136986301369864,85.0
2.0,1.0,1.0,1.0,47.67349962278431,-122.38696357012668,0.0,9.0,0.0,2.0,24.0,150.0,39.0,2.22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,8.0,325.0,8.524278206759826,0.049898691909668,0.058089135261298,1.0,2.6666666666666665,16.810344827586206,80.0
3.0,1.0,1.0,1.0,47.66934442551612,-122.38653914653788,0.0,10.0,1.0,1.0,17.0,344.0,10.0,1.68,90.0,9.0,9.0,10.0,10.0,10.0,9.0,12.0,0.0,18.0,2537.0,8.107111389679828,0.045743494641477866,0.05766471167250131,1.5,4.5,5.617977528089887,49.0
4.0,3.0,2.0,2.5,47.671921801519815,-122.38065681959446,0.0,9.0,0.0,1.0,0.0,240.0,6.0,0.34,90.0,10.0,10.0,9.0,9.0,10.0,9.0,12.0,0.0,15.0,2053.0,8.150105234077227,0.048320870645170544,0.05178238472907992,1.0,3.0,13.636363636363635,100.0
2.0,1.0,1.0,1.0,47.66934543707652,-122.3969734650869,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.2,85.0,8.0,8.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,1782.0,8.526403646433495,0.045744506201877755,0.06809903022151786,1.0,4.666666666666667,13.333333333333332,79.0
2.0,0.0,1.0,1.0,47.66746397778186,-122.37825532356035,0.0,0.0,0.0,2.0,22.0,356.0,79.0,4.67,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,8.0,433.0,7.627294894017506,0.04386304690721232,0.04938088869496937,2.0,2.6666666666666665,16.561844863731658,75.0
2.0,1.0,1.0,1.0,47.67181197349134,-122.38898134331578,0.0,9.0,1.0,2.0,26.0,358.0,50.0,5.32,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,1526.0,8.43578510106558,0.04821104261669262,0.06010690845039335,1.0,5.666666666666667,9.22509225092251,57.0
4.0,1.0,2.0,1.0,47.67082046273361,-122.37051108183849,82.0,0.0,0.0,2.0,9.0,340.0,28.0,5.79,89.0,10.0,9.0,10.0,10.0,10.0,9.0,12.0,0.0,11.0,3186.0,7.727458268470914,0.0472195318589641,0.0416366469731031,2.0,2.2,4.753820033955858,99.0
1.0,1.0,1.0,1.0,47.66373440372556,-122.36208010121663,82.0,0.0,1.0,2.0,30.0,365.0,20.0,0.68,100.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,11.0,3038.0,6.768982968652513,0.040133472850918395,0.03320566635125033,0.5,5.5,25.64102564102564,55.0
2.0,1.0,1.0,1.0,47.66759680332012,-122.36470165349674,82.0,0.0,0.0,2.0,30.0,179.0,57.0,2.56,92.0,10.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,7.0,756.0,7.238631280383073,0.04399587244547831,0.035827218631354185,1.0,2.3333333333333335,21.428571428571427,96.0
4.0,1.0,1.0,1.0,47.67053238312327,-122.3653184658712,82.0,9.0,0.0,1.0,21.0,352.0,38.0,2.61,94.0,10.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,21.0,2844.0,7.561263322398593,0.0469314522486286,0.03644403100581428,2.0,4.2,14.022140221402214,99.0
4.0,2.0,2.0,1.0,47.66676677493285,-122.36882353054044,82.0,9.0,0.0,1.0,23.0,162.0,71.0,7.2,95.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,12.0,524.0,7.262983185425458,0.043165844058208336,0.039949095675055446,1.3333333333333333,2.4,9.726027397260275,79.0
2.0,1.0,1.0,1.0,47.67235397537273,-122.36617489987724,82.0,9.0,0.0,3.0,0.0,174.0,17.0,0.82,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,8.0,3049.0,7.773294450482058,0.04875304449808482,0.037300465011853134,1.0,2.6666666666666665,18.47826086956522,115.0
10.0,3.0,5.0,2.5,47.66583686586745,-122.37013230902768,82.0,9.0,0.0,1.0,30.0,352.0,13.0,1.06,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,21.0,2893.0,7.20567006647526,0.04223593499280298,0.04125787416229798,2.5,1.9090909090909092,11.206896551724137,350.0
6.0,3.0,3.0,3.0,47.67433308471203,-122.3756779846251,82.0,9.0,0.0,2.0,0.0,0.0,3.0,0.22,93.0,9.0,7.0,9.0,10.0,9.0,8.0,12.0,0.0,12.0,2092.0,8.23600213853588,0.05073215383738727,0.04680354975971568,1.5,1.7142857142857142,9.375,295.0
2.0,1.0,1.0,1.5,47.672691738016646,-122.37355860934434,82.0,9.0,1.0,2.0,2.0,337.0,19.0,1.84,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,2774.0,8.00623522423155,0.04909080714200087,0.04468417447895945,1.0,5.0,9.79381443298969,70.0
2.0,1.0,1.0,1.0,47.67529056125138,-122.3704740867495,82.0,9.0,1.0,14.0,0.0,168.0,18.0,1.65,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,2509.0,8.189137971992261,0.05168963037673535,0.04159965188411263,1.0,6.333333333333333,10.285714285714286,53.0
4.0,2.0,2.0,1.0,47.66899339456252,-122.36286030212108,82.0,9.0,0.0,2.0,0.0,306.0,12.0,0.61,71.0,8.0,6.0,9.0,9.0,9.0,7.0,12.0,0.0,10.0,755.0,7.3403893188037985,0.045392463687875306,0.0339858672556943,1.3333333333333333,2.0,16.901408450704228,110.0
4.0,2.0,2.0,1.0,47.66879474989719,-122.36161253562618,82.0,9.0,0.0,1.0,0.0,143.0,4.0,0.85,95.0,10.0,10.0,9.0,10.0,10.0,10.0,12.0,0.0,11.0,815.0,7.2906247551178955,0.04519381902254338,0.03273810076079542,1.3333333333333333,2.2,4.2105263157894735,225.0
2.0,1.0,1.0,1.5,47.67388232209365,-122.37462627764069,82.0,9.0,1.0,1.0,12.0,326.0,7.0,3.96,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,2524.0,8.15905889285061,0.0502813912190021,0.045751842775302975,1.0,5.666666666666667,1.7241379310344829,35.0
2.0,1.0,1.0,1.0,47.66578734385211,-122.36199230817006,82.0,9.0,1.0,1.0,0.0,247.0,23.0,2.82,97.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,15.0,2901.0,6.982277569517775,0.04218641297746473,0.03311787330467553,1.0,5.0,7.876712328767123,55.0
2.0,1.0,1.0,1.5,47.67228262980748,-122.37316164543348,82.0,13.0,1.0,1.0,12.0,326.0,2.0,2.0,90.0,10.0,8.0,10.0,10.0,10.0,9.0,12.0,0.0,16.0,2527.0,7.952865873929036,0.04868169893283891,0.04428721056810048,1.0,5.333333333333333,0.9523809523809523,45.0
2.0,1.0,1.0,1.0,47.66835401382791,-122.36113882173048,82.0,9.0,1.0,1.0,30.0,89.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,168.0,7.233286737799133,0.044753082953263856,0.03226438686509425,1.0,4.0,0.0,79.0
8.0,2.0,6.0,1.0,47.66880846075268,-122.3662617896586,82.0,9.0,0.0,2.0,30.0,365.0,39.0,2.87,95.0,10.0,10.0,9.0,10.0,10.0,9.0,12.0,0.0,13.0,2184.0,7.404891578922065,0.045207529878034336,0.03738735479321065,2.6666666666666665,1.4444444444444444,13.13131313131313,133.0
2.0,1.0,1.0,1.0,47.66832396294996,-122.37182116588184,82.0,0.0,1.0,2.0,30.0,365.0,64.0,3.86,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,16.0,1417.0,7.509216473356425,0.0447230320753178,0.04294673101645685,1.0,5.333333333333333,16.161616161616163,65.0
1.0,1.0,1.0,2.0,47.672372403565824,-122.36284167727256,82.0,0.0,1.0,1.0,0.0,125.0,4.0,0.82,80.0,10.0,8.0,9.0,9.0,9.0,9.0,12.0,0.0,12.0,483.0,7.697019111227927,0.048771472691178985,0.03396724240717219,0.5,6.0,4.347826086956522,61.0
4.0,3.0,3.0,2.0,47.66388205553107,-122.36217494637008,82.0,9.0,0.0,4.0,0.0,30.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,725.0,6.786798671872223,0.04028112465642408,0.0333005115046916,1.0,3.4,0.0,200.0
2.0,1.0,1.0,1.0,47.670928653094855,-122.36678178087116,82.0,0.0,0.0,5.0,8.0,93.0,8.0,1.21,90.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,10.0,324.0,7.639327948478157,0.04732772222020998,0.03790734600578105,1.0,3.3333333333333335,6.106870229007633,70.0
1.0,1.0,1.0,1.0,47.67261671354907,-122.37439272047212,82.0,9.0,1.0,30.0,0.0,308.0,14.0,1.25,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,782.0,8.02297995446351,0.04901578267442375,0.045518285606732434,0.5,7.5,10.37037037037037,52.0
2.0,1.0,1.0,1.0,47.67271727544414,-122.3614171313138,82.0,0.0,1.0,1.0,0.0,126.0,1.0,0.3,100.0,8.0,8.0,10.0,10.0,10.0,8.0,12.0,0.0,8.0,282.0,7.702514921069159,0.04911634456949798,0.032542696448416564,1.0,2.6666666666666665,2.5,50.0
8.0,4.0,4.0,2.5,47.67274336154873,-122.37319448871268,82.0,13.0,0.0,1.0,0.0,232.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,2568.0,8.00100387155985,0.04914243067408819,0.044320053847300755,1.6,1.4444444444444444,0.0,275.0
2.0,1.0,1.0,1.0,47.66454921287359,-122.36820885545076,82.0,9.0,0.0,2.0,28.0,363.0,85.0,4.28,99.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,16.0,670.0,7.017912333535512,0.040948281998943514,0.039334420585376506,1.0,5.333333333333333,19.40639269406393,149.0
8.0,2.0,4.0,2.0,47.66658567122086,-122.3656518297328,82.0,9.0,0.0,1.0,0.0,270.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,1772.0,7.157698752856049,0.04298474034621336,0.03677739486741416,2.6666666666666665,1.8888888888888888,0.0,199.0
2.0,1.0,1.0,1.0,47.67171434029387,-122.36588759794856,82.0,0.0,0.0,2.0,28.0,164.0,125.0,2.18,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,9.0,1938.0,7.699171155491082,0.04811340941922282,0.037013163083173595,1.0,3.0,54.82456140350877,89.0
10.0,3.0,3.0,2.0,47.66686785296194,-122.36403130868251,82.0,9.0,0.0,1.0,17.0,124.0,121.0,5.15,91.0,9.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,13.0,2776.0,7.145570896118675,0.0432669220872981,0.03515687381712951,2.5,1.1818181818181819,23.047619047619047,225.0
3.0,1.0,2.0,1.0,47.66807053413411,-122.36208615998127,82.0,0.0,0.0,2.0,0.0,320.0,131.0,2.59,97.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,18.0,1815.0,7.2249864631820895,0.04446960325946492,0.033211725115890545,1.5,4.5,48.698884758364315,120.0
